GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
51087	7.94e-01	1.45e-01	0.6645	-1.4589063	-0.9695068	196.67	YBX2	Y-box binding protein 2
8458	7.94e-01	1.45e-01	0.1876	1.4585552	0.27357244	317.36	TTF2	transcription termination factor 2
57482	7.94e-01	1.45e-01	0.273	-1.4582506	-0.39805447	1631.71	CRACD	capping protein inhibiting regulator of actin dynamics
5727	7.95e-01	1.45e-01	0.4383	-1.4578186	-0.63893298	98.45	PTCH1	patched 1
1975	7.95e-01	1.45e-01	0.1556	-1.4568264	-0.22673989	5691.66	EIF4B	eukaryotic translation initiation factor 4B
653562	7.95e-01	1.45e-01	0.7038	-1.4571854	-1.02555524	15.17	SLC6A10PB	solute carrier family 6 member 8 pseudogene
71	7.95e-01	1.45e-01	0.1641	1.456705	0.23905446	101507.06	ACTG1	actin gamma 1
100302183	7.95e-01	1.45e-01	0.4201	-1.4570093	-0.61215193	26.96	MIR1825	microRNA 1825
26576	7.95e-01	1.45e-01	0.4787	-1.4570795	-0.69750465	21.67	SRPK3	SRSF protein kinase 3
5892	7.96e-01	1.45e-01	0.2667	1.455665	0.38821999	164.88	RAD51D	RAD51 paralog D
83607	7.97e-01	1.46e-01	0.1154	1.4539783	0.16778112	768.68	AMMECR1L	AMMECR1 like
27013	7.97e-01	1.46e-01	0.211	-1.4539881	-0.30672221	2759.06	CNPPD1	cyclin Pas1/PHO80 domain containing 1
4735	7.97e-01	1.46e-01	0.1092	1.4539278	0.15877689	5104.15	SEPTIN2	septin 2
84740	7.97e-01	1.46e-01	0.2267	1.45354	0.32955615	115.83	AFAP1-AS1	AFAP1 antisense RNA 1
55276	7.97e-01	1.46e-01	0.2173	1.4543492	0.31604881	869.15	PGM2	phosphoglucomutase 2
9374	7.97e-01	1.46e-01	0.3312	-1.4533212	-0.48131983	122.82	PPT2	palmitoyl-protein thioesterase 2
100507540	7.97e-01	1.46e-01	0.3126	-1.4531972	-0.4542504	66.9	LINC01504	long intergenic non-protein coding RNA 1504
10068	7.97e-01	1.46e-01	0.3466	-1.4544559	-0.50413173	45.01	IL18BP	interleukin 18 binding protein
105369529	7.97e-01	1.46e-01	0.469	1.4544947	0.68220279	28.92	LOC105369529	uncharacterized LOC105369529
80127	7.97e-01	1.46e-01	0.3713	-1.4548272	-0.54015457	57.45	BBOF1	basal body orientation factor 1
51005	7.97e-01	1.46e-01	0.274	-1.454763	-0.3986258	472.6	AMDHD2	amidohydrolase domain containing 2
5705	7.97e-01	1.46e-01	0.1452	1.4537554	0.21112641	1483.28	PSMC5	proteasome 26S subunit, ATPase 5
50509	7.97e-01	1.46e-01	0.8529	-1.4531642	-1.23947529	277.86	COL5A3	collagen type V alpha 3 chain
4134	7.97e-01	1.46e-01	0.1051	1.4529207	0.15274986	5066.86	MAP4	microtubule associated protein 4
201973	7.97e-01	1.46e-01	0.2979	1.4523185	0.43263776	64.69	PRIMPOL	primase and DNA directed polymerase
3831	7.98e-01	1.47e-01	0.215	1.4514708	0.31211451	1122.92	KLC1	kinesin light chain 1
54814	7.98e-01	1.47e-01	0.2611	-1.4514018	-0.37899671	138.91	QPCTL	glutaminyl-peptide cyclotransferase like
29843	7.98e-01	1.47e-01	0.1646	1.4510597	0.23886861	238.07	SENP1	SUMO specific peptidase 1
541578	7.98e-01	1.47e-01	0.1942	1.4508301	0.28175665	382.59	EOLA2	endothelium and lymphocyte associated ASCH domain 2
79981	7.99e-01	1.47e-01	0.3455	1.4495241	0.50080874	1562.59	FRMD1	FERM domain containing 1
9238	7.99e-01	1.47e-01	0.126	-1.4500595	-0.18264046	1404.88	TBRG4	transforming growth factor beta regulator 4
283229	7.99e-01	1.47e-01	0.2664	-1.449282	-0.38615084	1573.66	CRACR2B	calcium release activated channel regulator 2B
4025	7.99e-01	1.47e-01	0.8035	-1.4499095	-1.16502251	27.32	LPO	lactoperoxidase
8209	7.99e-01	1.47e-01	0.2527	-1.4491855	-0.36626364	606.62	GATD3	glutamine amidotransferase class 1 domain containing 3
8273	7.99e-01	1.47e-01	0.1368	-1.4497016	-0.19833086	814.73	SLC10A3	solute carrier family 10 member 3
57176	7.99e-01	1.48e-01	0.3185	-1.4480783	-0.46126101	672.99	VARS2	valyl-tRNA synthetase 2, mitochondrial
337867	7.99e-01	1.48e-01	0.1682	1.4479492	0.24358441	1579.76	UBAC2	UBA domain containing 2
701	7.99e-01	1.48e-01	0.6672	-1.4480625	-0.96619538	13.69	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
102723493	7.99e-01	1.47e-01	0.3054	-1.4486473	-0.44236713	35.02	LOC102723493	uncharacterized LOC102723493
5376	7.99e-01	1.48e-01	0.6637	-1.4480217	-0.96101256	686.04	PMP22	peripheral myelin protein 22
58513	7.99e-01	1.47e-01	0.1156	-1.4488884	-0.16746904	716.16	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
104502417	7.99e-01	1.48e-01	0.3948	-1.4477004	-0.57153614	26.86	MGAT3-AS1	MGAT3 antisense RNA 1
293	7.99e-01	1.48e-01	0.2044	-1.4478712	-0.29599744	7903.16	SLC25A6	solute carrier family 25 member 6
23443	8.00e-01	1.48e-01	0.2229	-1.446947	-0.32248595	3561.68	SLC35A3	solute carrier family 35 member A3
64844	8.00e-01	1.48e-01	0.1491	1.4463351	0.21559231	1018.75	MARCHF7	membrane associated ring-CH-type finger 7
7182	8.00e-01	1.48e-01	0.1274	1.4465828	0.18435259	726.12	NR2C2	nuclear receptor subfamily 2 group C member 2
203069	8.00e-01	1.48e-01	0.1498	-1.4468923	-0.21672535	273.16	R3HCC1	R3H domain and coiled-coil containing 1
22933	8.00e-01	1.48e-01	0.1916	-1.4466389	-0.27714308	563.13	SIRT2	sirtuin 2
388569	8.00e-01	1.48e-01	0.2804	-1.4463675	-0.40553477	80.93	ZNF324B	zinc finger protein 324B
79414	8.01e-01	1.48e-01	0.2777	-1.4450858	-0.40134617	652.16	LRFN3	leucine rich repeat and fibronectin type III domain containing 3
132989	8.01e-01	1.49e-01	0.6057	-1.4447778	-0.87505176	9.67	C4orf36	chromosome 4 open reading frame 36
222171	8.01e-01	1.49e-01	0.2664	-1.4443851	-0.38473885	7312.09	PRR15	proline rich 15
51621	8.01e-01	1.49e-01	0.2379	-1.4443133	-0.34363149	3352.79	KLF13	KLF transcription factor 13
51495	8.01e-01	1.49e-01	0.2278	-1.4445361	-0.32903634	869.96	HACD3	3-hydroxyacyl-CoA dehydratase 3
79971	8.01e-01	1.49e-01	0.1502	1.4440741	0.21696204	5246.86	WLS	Wnt ligand secretion mediator
6533	8.03e-01	1.49e-01	0.2656	-1.4431002	-0.38330619	276.86	SLC6A6	solute carrier family 6 member 6
646719	8.03e-01	1.49e-01	0.3984	1.4425708	0.57471088	59.79	NIPBL-DT	NIPBL divergent transcript
91419	8.03e-01	1.49e-01	0.4112	-1.4426284	-0.59326606	99.08	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog
51608	8.03e-01	1.49e-01	0.1565	1.4423272	0.22567333	1895.77	GET4	guided entry of tail-anchored proteins factor 4
54756	8.03e-01	1.49e-01	0.3311	1.4416504	0.47732423	80.63	IL17RD	interleukin 17 receptor D
642	8.03e-01	1.49e-01	0.2589	1.4414881	0.37321395	120.35	BLMH	bleomycin hydrolase
9127	8.03e-01	1.49e-01	0.6718	1.4415951	0.96840769	11.87	P2RX6	purinergic receptor P2X 6
11243	8.04e-01	1.50e-01	0.1992	1.4407617	0.2870546	302.41	PMF1	polyamine modulated factor 1
51143	8.04e-01	1.50e-01	0.2315	1.440745	0.33356147	652.12	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
119385	8.04e-01	1.50e-01	0.3855	-1.4406427	-0.55539796	656.63	AGAP11	ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
26499	8.04e-01	1.50e-01	0.3747	1.4410905	0.53993064	1701.34	PLEK2	pleckstrin 2
261734	8.04e-01	1.50e-01	0.3182	-1.4401116	-0.45825352	182.25	NPHP4	nephrocystin 4
101928120	8.04e-01	1.50e-01	0.1795	-1.4392434	-0.25834281	174.82	LOC101928120	uncharacterized LOC101928120
8804	8.04e-01	1.50e-01	0.2557	-1.4391342	-0.36803297	690.02	CREG1	cellular repressor of E1A stimulated genes 1
79137	8.04e-01	1.50e-01	0.2134	-1.4399969	-0.30728229	2618.93	RETREG2	reticulophagy regulator family member 2
4076	8.04e-01	1.50e-01	0.135	1.439238	0.19432465	4229.43	CAPRIN1	cell cycle associated protein 1
113178	8.04e-01	1.50e-01	0.2968	-1.4403522	-0.42750853	1732.24	SCAMP4	secretory carrier membrane protein 4
4784	8.04e-01	1.50e-01	0.1792	-1.4392872	-0.25797025	954.17	NFIX	nuclear factor I X
2821	8.04e-01	1.50e-01	0.4096	-1.4391039	-0.58938774	7206.56	GPI	glucose-6-phosphate isomerase
150864	8.05e-01	1.51e-01	0.2594	-1.4375816	-0.3728373	291.37	FAM117B	family with sequence similarity 117 member B
203286	8.05e-01	1.50e-01	0.1918	-1.4380678	-0.27586092	740.94	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6
400322	8.05e-01	1.51e-01	0.1504	1.4375772	0.2161866	572.71	HERC2P2	HERC2 pseudogene 2
128637	8.05e-01	1.50e-01	0.1464	-1.4378927	-0.21057339	1257.51	TBC1D20	TBC1 domain family member 20
644096	8.05e-01	1.51e-01	0.2116	-1.4372884	-0.30408617	248.25	SDHAF1	succinate dehydrogenase complex assembly factor 1
105369149	8.06e-01	1.51e-01	0.3719	1.4363868	0.53414209	37.75	LOC105369149	uncharacterized LOC105369149
84952	8.06e-01	1.51e-01	0.4737	1.4364343	0.68043894	24.88	CGNL1	cingulin like 1
1954	8.06e-01	1.51e-01	0.2282	-1.4366943	-0.32783142	771.74	MEGF8	multiple EGF like domains 8
112268088	8.06e-01	1.51e-01	0.451	-1.4359148	-0.64763687	88.35	LOC112268088	uncharacterized LOC112268088
55684	8.06e-01	1.51e-01	0.2144	-1.4349661	-0.30763628	6340.12	RABL6	RAB, member RAS oncogene family like 6
7347	8.06e-01	1.51e-01	0.1673	1.4350349	0.24005598	395.14	UCHL3	ubiquitin C-terminal hydrolase L3
390980	8.06e-01	1.51e-01	0.2028	-1.4350908	-0.29107158	111.71	ZNF805	zinc finger protein 805
11135	8.06e-01	1.51e-01	0.1815	-1.4352445	-0.26048657	3674.02	CDC42EP1	CDC42 effector protein 1
126789	8.07e-01	1.52e-01	0.2389	-1.4338305	-0.34250756	368.44	PUSL1	pseudouridine synthase like 1
104413891	8.07e-01	1.51e-01	0.5975	-1.4342634	-0.85704	83.29	SAPCD1-AS1	SAPCD1 antisense RNA 1
26235	8.07e-01	1.52e-01	0.2262	1.4337566	0.32429668	334.8	FBXL4	F-box and leucine rich repeat protein 4
90019	8.07e-01	1.52e-01	0.7587	-1.4340991	-1.0880628	149.02	SYT8	synaptotagmin 8
6672	8.07e-01	1.52e-01	0.1778	1.4328534	0.25471033	1329.37	SP100	SP100 nuclear antigen
27236	8.07e-01	1.52e-01	0.1772	1.4332239	0.25396826	1293.08	ARFIP1	ADP ribosylation factor interacting protein 1
445372	8.07e-01	1.52e-01	0.2082	1.4327817	0.29827286	112.09	TRIM6-TRIM34	TRIM6-TRIM34 readthrough
11200	8.07e-01	1.52e-01	0.4002	-1.4327254	-0.57339623	59.9	CHEK2	checkpoint kinase 2
9582	8.08e-01	1.52e-01	0.4269	1.4325252	0.61160185	2409.76	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
151230	8.08e-01	1.52e-01	0.1721	-1.43208	-0.24649738	236.84	KLHL23	kelch like family member 23
102724084	8.08e-01	1.52e-01	0.6935	1.4318834	0.9930629	89.41	DYNLRB2-AS1	DYNLRB2 antisense RNA 1
10966	8.08e-01	1.52e-01	0.3453	-1.4317535	-0.49437489	159.05	RAB40B	RAB40B, member RAS oncogene family
84649	8.08e-01	1.52e-01	0.456	1.4314378	0.65278353	101.53	DGAT2	diacylglycerol O-acyltransferase 2
64222	8.10e-01	1.53e-01	0.1768	-1.4285737	-0.25261494	410.28	TOR3A	torsin family 3 member A
1487	8.10e-01	1.53e-01	0.156	-1.4293369	-0.22303871	3371.61	CTBP1	C-terminal binding protein 1
22993	8.10e-01	1.53e-01	0.1614	1.4291936	0.23072836	1571.43	HMGXB3	HMG-box containing 3
27244	8.10e-01	1.53e-01	0.237	1.4292854	0.33870669	405.51	SESN1	sestrin 1
66036	8.10e-01	1.53e-01	0.1859	1.429202	0.26563388	322.98	MTMR9	myotubularin related protein 9
401541	8.10e-01	1.53e-01	0.1991	1.4288896	0.28446898	115.07	CENPP	centromere protein P
107985504	8.10e-01	1.53e-01	0.673	-1.4292714	-0.96183037	12.85	LOC107985504	uncharacterized LOC107985504
375133	8.10e-01	1.53e-01	0.1914	-1.4289969	-0.27351785	510.57	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
4267	8.10e-01	1.53e-01	0.3018	1.4287447	0.43125683	969.54	CD99	CD99 molecule (Xg blood group)
3491	8.11e-01	1.53e-01	0.5162	1.4277867	0.73701892	715.57	CCN1	cellular communication network factor 1
121441	8.11e-01	1.53e-01	0.189	1.4273013	0.26981381	216.63	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
2064	8.11e-01	1.54e-01	0.1728	-1.4272308	-0.24663846	8284.68	ERBB2	erb-b2 receptor tyrosine kinase 2
51361	8.11e-01	1.54e-01	0.1674	-1.4264601	-0.23879182	1052.83	HOOK1	hook microtubule tethering protein 1
5174	8.11e-01	1.54e-01	0.7576	-1.4250541	-1.07963379	422.64	PDZK1	PDZ domain containing 1
129401	8.11e-01	1.54e-01	0.3313	1.4262301	0.47253925	99.35	NUP35	nucleoporin 35
57088	8.11e-01	1.54e-01	0.4186	-1.425031	-0.59649174	235.49	PLSCR4	phospholipid scramblase 4
54726	8.11e-01	1.54e-01	0.1561	1.4251855	0.22248207	1488.15	OTUD4	OTU deubiquitinase 4
25870	8.11e-01	1.54e-01	0.131	-1.426364	-0.18678484	2177.54	SUMF2	sulfatase modifying factor 2
54704	8.11e-01	1.54e-01	0.3237	1.4269334	0.46189894	2053.27	PDP1	pyruvate dehydrogenase phosphatase catalytic subunit 1
100616250	8.11e-01	1.54e-01	0.5216	-1.4263637	-0.74397943	19.88	MIR3960	microRNA 3960
84752	8.11e-01	1.54e-01	0.2714	-1.4250762	-0.38677686	68.59	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
161882	8.11e-01	1.54e-01	0.3969	-1.425483	-0.56579726	979	ZFPM1	zinc finger protein, FOG family member 1
374920	8.11e-01	1.54e-01	0.2231	-1.4252305	-0.31802186	267.29	ZSWIM9	zinc finger SWIM-type containing 9
7030	8.11e-01	1.54e-01	0.2193	1.4256738	0.31263602	2034.22	TFE3	transcription factor binding to IGHM enhancer 3
79853	8.11e-01	1.54e-01	0.249	1.4245506	0.35478239	10551.18	TM4SF20	transmembrane 4 L six family member 20
196	8.11e-01	1.54e-01	0.1224	1.4240459	0.17427395	2643.54	AHR	aryl hydrocarbon receptor
79991	8.11e-01	1.54e-01	0.2112	1.4247089	0.30083344	997.09	STN1	STN1 subunit of CST complex
201134	8.11e-01	1.54e-01	0.6727	1.4243599	0.95814791	16.66	CEP112	centrosomal protein 112
474384	8.11e-01	1.54e-01	0.3836	-1.4241143	-0.54634034	292.18	F8A3	coagulation factor VIII associated 3
401397	8.12e-01	1.55e-01	0.2039	1.4235537	0.29030322	236.63	SMIM30	small integral membrane protein 30
79090	8.12e-01	1.55e-01	0.2288	-1.4230371	-0.32554313	149.91	TRAPPC6A	trafficking protein particle complex subunit 6A
728239	8.12e-01	1.55e-01	1.066	-1.4231929	-1.51708543	48.89	MAGED4	MAGE family member D4
163175	8.12e-01	1.55e-01	0.8395	-1.4227925	-1.19445179	65.11	LGI4	leucine rich repeat LGI family member 4
10286	8.13e-01	1.55e-01	0.2184	1.4222674	0.31058137	625.19	BCAS2	BCAS2 pre-mRNA processing factor
2709	8.13e-01	1.55e-01	0.6229	1.4213438	0.88533729	28.44	GJB5	gap junction protein beta 5
114825	8.13e-01	1.55e-01	0.1977	-1.4216149	-0.28105213	560.72	PWWP2A	PWWP domain containing 2A
5777	8.13e-01	1.55e-01	0.2645	-1.4211896	-0.37595904	748.04	PTPN6	protein tyrosine phosphatase non-receptor type 6
5693	8.13e-01	1.55e-01	0.1565	1.4217071	0.22250787	1508.54	PSMB5	proteasome 20S subunit beta 5
8773	8.13e-01	1.55e-01	0.1391	1.4219848	0.19784874	2391.89	SNAP23	synaptosome associated protein 23
26000	8.13e-01	1.55e-01	0.3149	-1.4209278	-0.44751208	2849.2	TBC1D10B	TBC1 domain family member 10B
146429	8.13e-01	1.55e-01	0.7822	-1.4207519	-1.11127453	28.96	SLC22A31	solute carrier family 22 member 31
91107	8.13e-01	1.55e-01	0.4406	1.4206281	0.62590369	1523.26	TRIM47	tripartite motif containing 47
5277	8.13e-01	1.55e-01	0.2251	1.4209511	0.31987771	188.3	PIGA	phosphatidylinositol glycan anchor biosynthesis class A
221981	8.13e-01	1.55e-01	0.5918	1.420433	0.84065814	13.35	THSD7A	thrombospondin type 1 domain containing 7A
84326	8.13e-01	1.56e-01	0.2102	-1.4197631	-0.2984929	413.99	METTL26	methyltransferase like 26
79142	8.13e-01	1.56e-01	0.1236	1.4197232	0.17541877	1394.9	PHF23	PHD finger protein 23
105375752	8.14e-01	1.56e-01	0.5265	1.4186489	0.74688255	12.49	LOC105375752	
102465801	8.14e-01	1.56e-01	0.271	1.4191588	0.38456506	223.34	MIR7703	microRNA 7703
3090	8.14e-01	1.56e-01	0.23	-1.4189765	-0.32635267	190.67	HIC1	HIC ZBTB transcriptional repressor 1
148268	8.14e-01	1.56e-01	0.4664	-1.4187214	-0.661756	27.12	ZNF570	zinc finger protein 570
1522	8.14e-01	1.56e-01	0.3695	-1.4185127	-0.52413568	11481.37	CTSZ	cathepsin Z
83590	8.14e-01	1.56e-01	0.2295	-1.4179455	-0.32535984	2077.85	TMUB1	transmembrane and ubiquitin like domain containing 1
145864	8.15e-01	1.56e-01	0.5738	1.4174555	0.81332031	34.84	HAPLN3	hyaluronan and proteoglycan link protein 3
5152	8.15e-01	1.56e-01	0.563	-1.4173292	-0.79799643	622.21	PDE9A	phosphodiesterase 9A
84246	8.15e-01	1.57e-01	0.2185	1.416731	0.30960174	655.89	MED10	mediator complex subunit 10
11309	8.15e-01	1.57e-01	0.2278	-1.4167292	-0.32273093	3763.85	SLCO2B1	solute carrier organic anion transporter family member 2B1
50861	8.15e-01	1.56e-01	0.6126	1.4170066	0.86804975	17.25	STMN3	stathmin 3
378	8.15e-01	1.57e-01	0.1625	1.4157423	0.23012758	4256.08	ARF4	ADP ribosylation factor 4
6732	8.15e-01	1.57e-01	0.1476	1.4160843	0.20906509	2136.63	SRPK1	SRSF protein kinase 1
55175	8.15e-01	1.57e-01	0.1775	-1.4158815	-0.25125784	204.84	KLHL11	kelch like family member 11
79016	8.15e-01	1.57e-01	0.1385	1.4155511	0.19605116	2359.92	DDA1	DET1 and DDB1 associated 1
2171	8.16e-01	1.57e-01	0.4895	-1.4152545	-0.6927005	29.04	FABP5	fatty acid binding protein 5
8655	8.16e-01	1.57e-01	0.1388	1.4151535	0.1963808	2805.44	DYNLL1	dynein light chain LC8-type 1
105374868	8.16e-01	1.57e-01	0.6831	-1.4147527	-0.9664429	12.77	LOC105374868	
8324	8.16e-01	1.57e-01	0.2694	1.4143953	0.38104112	246.87	FZD7	frizzled class receptor 7
7584	8.16e-01	1.57e-01	0.2595	1.4141574	0.36691131	92.18	ZNF35	zinc finger protein 35
64101	8.16e-01	1.57e-01	0.7765	1.4145232	1.09839647	185.39	LRRC4	leucine rich repeat containing 4
219	8.16e-01	1.57e-01	0.3477	-1.4136474	-0.49153218	449.89	ALDH1B1	aldehyde dehydrogenase 1 family member B1
84895	8.16e-01	1.57e-01	0.3523	-1.4137994	-0.49809046	2292.95	MIGA2	mitoguardin 2
125488	8.16e-01	1.57e-01	0.5088	1.4139759	0.71945169	103.89	TTC39C	tetratricopeptide repeat domain 39C
387521	8.16e-01	1.57e-01	0.3278	-1.4137615	-0.46340788	1354.89	PEDS1	plasmanylethanolamine desaturase 1
55636	8.16e-01	1.58e-01	0.1067	1.4127484	0.15068265	719.9	CHD7	chromodomain helicase DNA binding protein 7
1602	8.16e-01	1.58e-01	0.5576	-1.4128933	-0.78783084	38.65	DACH1	dachshund family transcription factor 1
125058	8.16e-01	1.58e-01	0.1956	-1.4131462	-0.27641817	857.21	TBC1D16	TBC1 domain family member 16
57716	8.16e-01	1.58e-01	0.3302	-1.4130634	-0.46658673	46.05	PRX	periaxin
25937	8.16e-01	1.58e-01	0.3185	1.4117921	0.44970375	1063.84	WWTR1	WW domain containing transcription regulator 1
79730	8.16e-01	1.58e-01	0.1829	-1.4113811	-0.25818064	205.42	NSUN7	NOP2/Sun RNA methyltransferase family member 7
80216	8.16e-01	1.58e-01	0.2344	1.4120589	0.33098825	361.14	ALPK1	alpha kinase 1
25792	8.16e-01	1.58e-01	0.1575	-1.4116072	-0.222308	1684.22	CIZ1	CDKN1A interacting zinc finger protein 1
440248	8.16e-01	1.58e-01	0.231	1.4112994	0.32599217	136.81	HERC2P9	HERC2 pseudogene 9
56052	8.16e-01	1.58e-01	0.1229	-1.4115819	-0.17348073	586.59	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
284352	8.16e-01	1.58e-01	0.1583	-1.4123241	-0.22364031	1438	PPP1R37	protein phosphatase 1 regulatory subunit 37
50853	8.16e-01	1.58e-01	0.2013	-1.4110432	-0.28411044	10711.86	VILL	villin like
55893	8.17e-01	1.58e-01	0.4687	-1.4106232	-0.66119938	1658.36	ZNF395	zinc finger protein 395
79830	8.17e-01	1.58e-01	0.312	1.4102717	0.43999254	196.66	ZMYM1	zinc finger MYM-type containing 1
80218	8.17e-01	1.59e-01	0.132	1.4100588	0.18611625	2040.7	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit
79577	8.17e-01	1.59e-01	0.1307	1.4096843	0.18426545	860.48	CDC73	cell division cycle 73
56255	8.17e-01	1.59e-01	0.166	-1.4094487	-0.23400936	448.37	TMX4	thioredoxin related transmembrane protein 4
107984986	8.18e-01	1.59e-01	0.3097	1.4087804	0.43626989	29.85	LOC107984986	
988	8.19e-01	1.59e-01	0.1134	1.4082495	0.15973811	724.89	CDC5L	cell division cycle 5 like
84129	8.19e-01	1.59e-01	0.5938	-1.4069151	-0.83543046	54.22	ACAD11	acyl-CoA dehydrogenase family member 11
153328	8.19e-01	1.59e-01	0.5777	1.4075472	0.81319165	198.58	SLC25A48	solute carrier family 25 member 48
8353	8.19e-01	1.59e-01	0.3305	1.4069326	0.46493128	91.06	H3C6	H3 clustered histone 6
51125	8.19e-01	1.59e-01	0.1581	1.4073254	0.22249277	778.17	GOLGA7	golgin A7
196463	8.19e-01	1.59e-01	0.2447	-1.4078892	-0.34448886	1947.5	PLBD2	phospholipase B domain containing 2
57602	8.19e-01	1.59e-01	0.2242	-1.4068231	-0.31546233	597.57	USP36	ubiquitin specific peptidase 36
100507373	8.19e-01	1.59e-01	0.2787	-1.407542	-0.392324	86.01	ADGRL1-AS1	ADGRL1 antisense RNA 1
10478	8.19e-01	1.59e-01	0.1802	1.4069859	0.25354895	255.49	SLC25A17	solute carrier family 25 member 17
84622	8.19e-01	1.60e-01	0.5383	1.4066053	0.75714764	16.31	ZNF594	zinc finger protein 594
128497	8.19e-01	1.60e-01	0.3526	-1.4058036	-0.49563309	37.65	SPATA25	spermatogenesis associated 25
94056	8.19e-01	1.60e-01	0.1667	-1.4059268	-0.23435351	2337.36	SYAP1	synapse associated protein 1
7273	8.20e-01	1.60e-01	1.7879	1.4049202	2.51190154	225.07	TTN	titin
55	8.20e-01	1.60e-01	0.4024	-1.4047532	-0.56522691	46.45	ACP3	acid phosphatase 3
100288077	8.20e-01	1.60e-01	1.4984	1.4050849	2.10532734	25.65	WTAPP1	Wilms tumor 1 associated protein pseudogene 1
3306	8.20e-01	1.60e-01	0.344	1.4052243	0.48338191	223.39	HSPA2	heat shock protein family A (Hsp70) member 2
6996	8.20e-01	1.60e-01	0.1362	1.4044374	0.19131369	538.65	TDG	thymine DNA glycosylase
11315	8.22e-01	1.61e-01	0.1267	1.4015385	0.17751505	1775.09	PARK7	Parkinsonism associated deglycase
205	8.22e-01	1.61e-01	0.333	-1.4008975	-0.46655066	2341.14	AK4	adenylate kinase 4
23456	8.22e-01	1.61e-01	0.252	-1.400373	-0.35285903	790.2	ABCB10	ATP binding cassette subfamily B member 10
102724497	8.22e-01	1.61e-01	0.6318	1.402026	0.88586398	13.83	LOC102724497	uncharacterized LOC102724497
79586	8.22e-01	1.61e-01	0.3083	-1.4001121	-0.43161071	11278.66	CHPF	chondroitin polymerizing factor
10981	8.22e-01	1.61e-01	0.2602	1.4024753	0.36496271	490.16	RAB32	RAB32, member RAS oncogene family
100129460	8.22e-01	1.61e-01	0.2686	1.402104	0.37667182	56.47	DPY19L1P1	DPY19L1 pseudogene 1
64764	8.22e-01	1.61e-01	0.3234	-1.4016354	-0.45328507	2112.59	CREB3L2	cAMP responsive element binding protein 3 like 2
734	8.22e-01	1.61e-01	0.2229	1.4001479	0.31204136	331.91	OSGIN2	oxidative stress induced growth inhibitor family member 2
92399	8.22e-01	1.62e-01	0.1302	-1.3989805	-0.18220823	496.22	MRRF	mitochondrial ribosome recycling factor
57559	8.22e-01	1.61e-01	0.1689	1.402076	0.23688008	228.88	STAMBPL1	STAM binding protein like 1
55760	8.22e-01	1.62e-01	0.2036	1.3992159	0.28483419	1087.81	DHX32	DEAH-box helicase 32 (putative)
100652768	8.22e-01	1.62e-01	0.3334	-1.3994827	-0.46656128	144.84	LOC100652768	uncharacterized LOC100652768
23306	8.22e-01	1.61e-01	0.2382	1.4008684	0.33372646	67.91	NEMP1	nuclear envelope integral membrane protein 1
9182	8.22e-01	1.62e-01	0.3898	1.3996403	0.54561683	45.69	RASSF9	Ras association domain family member 9
26259	8.22e-01	1.61e-01	0.3018	-1.4017627	-0.4230102	108.89	FBXW8	F-box and WD repeat domain containing 8
